"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
580944,143302,SHRINERS HOSPITAL CHILDREN-CHICAGO,2211 NORTH PARK AVE.,CHICAGO,IL,60707,,,NA,CH,7,1,01/01/2015,12/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580945,243303,SHRINERS HOSPITALS FOR CHILDREN,2025 EAST RIVER PARKWAY,MINNEAPOLIS,MN,55414,,,NA,CH,7,1,01/01/2015,12/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581011,453316,CHILDRENS MEDICAL CENTER PLANO,7601 PRESTON ROAD,PLANO,TX,75024,,,NA,CH,7,2,07/01/2015,12/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581120,134011,SAFE HAVEN HOSPITAL,1200 HOSPITAL WAY,POCATELLO,ID,83201,BANNOCK,38540,U,PH,4,4,01/01/2015,04/09/2015,27.54,,,716,162,1033,14,1386,,62,18,113,98,,716,162,1033,14,1386,,62,18,113,,,,,1425532,1506651,8492,2790749,2837980,,2837980,,,,,,,-164162,,,914776,,,138534,213125,1102273,,,,489840,,32296,,,451213,60460,,60460,1613946,552343,861818,50189,186,,432059,-2114775,,,,,,-2114775,3728721,3728721,1613946,,,,,,,,,2837980,,2837980,163411,2674569,2932183,-257614,445055,187441,,187441,,,,,
581148,132001,NORTHERN IDAHO ADVANCED CARE HOSPITA,600 NORTH CECIL,POST FALLS,ID,83854,KOOTENAI,17660,U,LTCH,2,4,10/01/2014,09/30/2015,136.86,,,7001,960,10755,40,14600,,270,40,416,40,,7001,960,10755,40,14600,,270,40,416,,,,,7038490,9184513,519983,14648958,34907122,,34907122,,,,,,,10054,,,5601596,-3411245,170349,17022,,2387776,1442645,769801,6197830,,504945,5285522,,,7007431,,200663557,200663557,210058764,531832,421477,112571,,,186981587,188047467,,17647675,,29148,17676823,205724290,4334474,4334474,210058764,,,,,,,,,34907122,,34907122,18675902,16231220,16223003,8217,266019,274236,,274236,,,,,
581178,232020,MCLAREN BAY SPECIAL CARE,3250 E. MIDLAND RD,BAY CITY,MI,48706,BAY,13020,U,LTCH,2,2,10/01/2014,09/30/2015,68.57,,,6315,78,7641,31,11315,,250,4,304,31,,6315,78,7641,31,11315,,250,4,304,,,,,3788518,4061916,168854,7776928,24511541,,24511541,,,,,,,888297,111878,,2950900,-1852851,131852,7641,,2257352,,,,1119688,248432,1637283,,,1483199,22314777,,22314777,26055328,282260,371074,,,,1032709,1686043,,,,,,1686043,24369285,24369285,26055328,,,,,,,,,24435851,,24435851,15851220,8584631,7850434,734197,-893720,-159523,-62431,-97092,,,,,
581179,034004,BANNER BEHAVIORAL HEALTH HOSPITAL,7575 EAST EARLL DRIVE,SCOTTSDALE,AZ,85251,MARICOPA,38060,U,PH,4,2,01/01/2015,12/31/2015,283.91,,,1662,13905,28957,96,35040,,184,1722,3953,96,,1662,13905,28957,96,35040,,184,1722,3953,,,,,16343908,16777608,1264893,25998747,60101587,6184823,66286410,,,16343908,,,,2739,,6216702,,,91953,62634,32799,6509790,805642,1309118,9035286,267044,12074745,6471192,13014,,15546956,3288967,9386,3298353,25355099,81338,1384059,,,,157227,1622624,,,,49996,49996,1672620,23682479,23682479,25355099,,,,,,,,,64449118,5975065,70424183,43744568,26679615,33121516,-6441901,1288911,-5152990,,-5152990,,,,,
581185,162003,SSH - DES MOINES,1111 6TH AVENUE  4TH FLOOR MAIN,DES MOINES,IA,50314,POLK,19780,U,LTCH,2,4,01/01/2015,12/31/2015,69.33,,,5504,,6655,30,10950,,177,,209,30,,5504,,6655,30,10950,,177,,209,,,-3850,-3850,4262492,6051122,623570,10372721,32877624,,32877624,,,4262492,,,,,,,1799538,-102912,,,96607,1793233,,,2517157,,,636635,,,2458469,,11014,73517,4325219,590465,146796,,,,,144447,,,,6537695,6537695,6682142,-2356923,-2356923,4325219,,,,,,,,,32724627,,32724627,22918783,9805844,10194129,-388285,1262,-387023,1249860,-1636883,0.315495,,,,
581212,281310,REGIONAL WEST GARDEN COUNTY HOSPITAL,1100 WEST 2ND ST,OSHKOSH,NE,69154-,GARDEN,99928,R,CAH,1,2,01/01/2015,12/31/2015,50.96,,,125,30,159,10,3650,,27,2,30,50,,56,7,67,10,3650,,27,2,30,63013,250776,297913,549197,4172405,4282302,499778,8383523,2947548,6002594,8950142,,,,,,,800321,247112,,1093727,,127900,7458,,2276518,,,7230,,,685313,,,347141,,,,2623659,139373,330837,,65505,,709674,1245389,,46749,,1813305,1860054,3105443,-481784,-481784,2623659,,,,,,,,,2964482,6013496,8977978,863848,8114130,8454707,-340577,493738,153161,,153161,0.936692,430888,728278,,
581347,334065,WNY CHILDRENS PSYCH CTR,1010 EAST AND WEST ROAD,WEST SENECA,NY,14224-3602,,,NA,PH,4,10,12/18/2014,03/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581402,362023,MAHONING VALLEY HOSPITAL,8049 SOUTH AVENUE,BOARDMAN,OH,44512-,MAHONING,49660,U,LTCH,2,6,11/01/2014,10/31/2015,109.81,,,5536,510,10030,42,15330,,221,20,398,42,,5536,510,10030,42,15330,,221,20,398,,,-15489,-15489,5693480,9243128,28277,16272779,81157972,,81157972,,,5693480,,,,-140413,,,2631152,-1962329,149662,-72877,,605195,,21565,2853,,1553,127011,,,95688,,3919072,3919072,4619955,758211,298478,282160,,,173800,-1233374,,,,369114,369114,-864260,5484215,5484215,4619955,,,,,,,,,81148280,,81148280,63050014,18098266,14936608,3161658,5036,3166694,261270,2905424,0.200507,,,,
581453,494021,WESTERN STATE HOSPITAL,103 VALLEY CENTER DR,STAUNTON,VA,24402-2500,AUGUSTA,99949,R,PH,4,10,10/01/2014,06/30/2015,94.91,0.45,,3776,,20627,84,22932,,95,,419,246,,3776,,20627,84,22932,,95,,419,,,,,23878323,16965773,2947940,39048710,40245689,35080,40280769,,,,,,,1763678,,,4861281,-4125545,886200,2381655,,5767269,6775204,,125307728,,7402519,4149316,,,141688069,,,,147455338,48766,2617927,,,,,2742954,,,,3294025,3294025,6036979,141408685,141418359,147455338,,,,,,,,,39873510,,39873510,32019749,7853761,54276251,-46422490,49410207,2987717,,2987717,,,,,
581475,032004,CORNERSTONE HOSP OF SE ARIZONA,7220 EAST ROSEWOOD DRIVE,TUCSON,AZ,85710,PIMA,46060,U,LTCH,2,4,01/01/2015,02/14/2015,80.95,,,652,38,1152,32,1440,,24,2,40,32,,652,38,1152,32,1440,,24,2,40,,,,,621307,965524,15236,1462051,5593875,,5593875,,,,,,,500,,,2492884,-420683,99698,,3009,2175408,,,,886548,190162,684503,96981,,1070912,,,,3246320,378765,4207,,255716,,,5368677,,,-30658,,-30658,5338019,-2091699,-2091699,3246320,,,,,,,,,5593874,,5593874,4032042,1561832,1784680,-222848,15770,-207078,,-207078,,,,,
581492,154061,RIVERCREST SPECIALTY HOSPITAL  LLC,1625 E. JEFFERSON BLVD,MISHAWAKA,IN,46545-7103,ST. JOSEPH,43780,U,PH,4,6,01/30/2015,12/31/2015,64.51,,,7118,,9125,30,10080,,334,,430,30,,7118,,9125,30,10080,,334,,430,,,,,3059523,4919299,905190,7662795,10817829,,10817829,,,,,,,10829,,,2726935,,57620,55376,,6621149,,,9245084,16720,,610742,,,8967356,,,,15588505,1446835,,,,,210186,1657021,,2948081,,10680301,13628382,15285403,303102,303102,15588505,,,,,,,,,10817829,,10817829,2528934,8288895,7978824,310071,5892,315963,,315963,,,,,
581493,154062,ASSURANCE HEALTH,2725 ENTERPRISE DRIVE,ANDERSON,IN,46013,MADISON,26900,U,PH,4,4,04/30/2015,12/31/2015,47,,,3932,37,4958,22,5412,,272,3,351,22,,3932,37,4958,22,5412,,272,3,351,,,,,2383012,3635731,13891,5298109,7898692,,7898692,,,,,,,96508,,,2209313,,7528,21101,,2334450,,,,,17259,112648,,,116015,,3275552,3275552,5726017,548400,258449,,1547503,,2291067,4645419,,1972797,,,1972797,6618216,-892199,-892199,5726017,,,,,,,,,8706196,,8706196,3579652,5126544,6018743,-892199,,-892199,,-892199,,,,,
581494,154063,NEUROPSYCHIATRIC HOSPITAL OF INDIANA,6720 PARKDALE PL,INDIANAPOLIS,IN,46254-4668,MARION,26900,R,PH,4,5,09/21/2015,12/31/2015,62.24,,,1704,,2653,35,3570,,98,,118,35,,1704,,2653,35,3570,,98,,118,,,,,955986,1364235,260228,2285613,2920567,,2920567,,,,,,,236075,,,1470309,,,58211,,1909844,,,3400000,2906782,,218089,,,6328757,,3689,3689,8242290,1085415,,,22523,,234465,1342403,,6234526,,645000,6879526,8221929,20361,20361,8242290,,,,,,,,,2920567,,2920567,506767,2413800,2320218,93582,,93582,,93582,0.782592,,,,
581625,190257,GREEN CLINIC SURGICAL HOSPITAL  LLC,1200 S. FARMERVILLE STREET,RUSTON,LA,71270-5900,LINCOLN,33740,U,STH,1,5,01/01/2015,02/28/2015,48.04,,,52,,97,12,4380,,14,,29,12,,52,,97,12,4380,,14,,29,854,308530,205393,501400,616120,2279946,88364,1755898,355010,2138761,2493771,110583,,616120,20698,,,240713,,,593651,,,,,2166375,,,,,,,,,,,,,2166375,116394,,7753,,,,124147,,,,,,124147,2042228,2042228,2166375,,101868,,13841,,,,,340888,2152883,2493771,2502995,-9224,2896066,-2905290,4282937,1377647,,1377647,0.704114,59647,505108,,
581732,154057,OPTIONS BEHAVIORAL HEALTH SYSTEM,5602 CAITO DRIVE,INDIANAPOLIS,IN,46226,MARION,26900,U,PH,4,4,01/01/2015,12/31/2015,141.5,,,4215,1607,12478,40,14600,,383,195,1374,40,,4215,1607,12478,40,14600,,383,195,1374,,,,,6116908,5199938,402443,7635628,18726000,,18726000,,,,,,,-69348,,,1870827,-149586,,42388,175565,1869846,,,1365138,,,690492,,,1439916,,,,3309762,564054,501703,,,,3790833,4856590,,,,,,4856590,-1546828,-1546828,3309762,,,,,,,,,24289103,,24289103,11951274,12337829,11316845,1020984,14835,1035819,218,1035601,,,,,
581733,154058,DOCTORS NEUROPSYCHIATRIC HOSPITAL,417 SOUTH WHITLOCK STREET,BREMEN,IN,46506-1626,MARSHALL,99915,R,PH,4,5,01/01/2015,12/31/2015,73.35,,,10581,12,12755,37,13505,,523,2,678,37,,10581,12,12755,37,13505,,523,2,678,,,,,3519184,5096448,874833,7804931,15036932,,15036932,,,,,,,67086,,,2066956,,90293,107223,,12580782,,,11896164,47868,248843,497721,,,11020136,,197565,197565,23798483,2439472,,,2245688,,288075,4973235,,10923639,,4166612,15090251,20063486,3734997,3734997,23798483,,,,,,,,,15036932,,15036932,3491846,11545086,8615629,2929457,294139,3223596,,3223596,,,,,
581750,101302,CAMPBELLTON-GRACEVILLE HOSPITAL,5429 COLLEGE DRIVE,GRACEVILLE,FL,32440-,JACKSON,99910,R,CAH,1,9,10/01/2014,09/30/2015,73.74,,,1647,,1922,25,9125,,59,,78,25,,191,,263,25,9125,,59,,78,71705,357589,216984,216984,2983328,2275188,151273,5015368,6150104,6194679,12344783,,,,,,,223441,,,2855219,-1741684,144572,,,1481548,237654,,6469648,,,,,,855314,,,,2336862,100512,858115,,,,757646,1716273,,527242,,,527242,2243515,93347,93347,2336862,,,,,,,,,6194081,6419663,12613744,8061483,4552261,5258516,-706255,253530,-452725,,-452725,0.406274,104050,122220,,
581766,154059,SYCAMORE SPRINGS,833 PARK EAST BOULEVARD,LAFAYETTE,IN,47905,TIPPECANOE,29140,U,PH,4,4,01/01/2015,12/31/2015,112.83,,,4283,51,13907,48,17520,,422,12,1581,48,,4283,51,13907,48,17520,,422,12,1581,,,,,5471954,5013652,173872,11005514,22241600,5883960,28125560,,,,,,,1174,,,2889500,-1142539,,172900,,1921035,,,,68606,1014748,261025,,,553914,,232299,232299,2707248,159858,524356,,,,,684214,,,,1820642,1820642,2504856,202392,202392,2707248,,,,,,,,,22241600,7362322,29603922,17512388,12091534,10485606,1605928,21144,1627072,,1627072,,,,,
581770,031304,PAGE HOSPITAL,501 NORTH NAVAJO,PAGE,AZ,86040,COCONINO,99903,R,CAH,1,2,01/01/2015,12/31/2015,86.97,,,175,623,1158,25,9125,,77,226,457,25,,175,427,869,25,9125,,77,226,457,166995,1496234,718253,2418936,5779989,7198512,1556288,14597642,6107546,31959684,38067230,,,5779989,,,,219482,,,4228221,-2044766,363716,,5144,4095370,,1649,,,,343743,,,195887,,44340,44340,4335597,161110,575022,,,,,1243018,,,,100003,100003,1343021,2992576,2992576,4335597,,,,,,,,,6717712,32135170,38852882,21066749,17786133,12978501,4807632,578199,5385831,1144569,4241262,0.38347,4130493,16342810,,
581772,102012,SPECIALTY HOSPITAL OF JACKSONVILLE,4901 RICHARD STREET,JACKSONVILLE,FL,32207,DUVAL,27260,U,LTCH,2,4,01/01/2015,12/31/2015,199,,,11600,,14825,107,39055,,423,,560,107,,11600,,14825,107,39055,,423,,560,,,,,11112229,17339177,1021815,26275120,107640732,15629,107656361,2471399,,11095430,443574,,,1200,,,3637257,-400513,443230,72492,460,3754126,2277241,192477,1310411,1532007,5664046,6123212,,,6828439,,,,10582565,545397,699556,,,,552919,1797872,,,16804,22496177,22512981,24310853,-13728288,-13728288,10582565,,,,,,,,,106848842,,106848842,81054952,25793890,28446690,-2652800,180875,-2471925,4,-2471929,,,,,
581773,192036,POST ACUTE MEDICAL OF HAMMOND,42074 VETERNS AVENUE,HAMMOND,LA,70403,TANGIAHOA,25220,U,LTCH,2,5,01/01/2015,12/31/2015,95.49,,33,7898,12,9542,40,14600,1,303,1,366,40,33,7898,12,9542,40,14600,1,303,1,366,,,,,5175896,8169986,176011,12434226,40305877,,40305877,,,,,,,145380,,,2048914,-85862,175032,471959,141606,3633870,,,,389213,,631835,,,445863,,3339623,3339623,7419356,740793,358601,183619,,,,1283013,,1787863,,439108,2226971,3509984,3909372,3909372,7419356,,,,,,,,,40305876,,40305876,24901808,15404068,13345882,2058186,7478,2065664,,2065664,,,,,
581813,234035,WALTER REUTHER PSYCHIATRIC HOSPITAL,30901 PALMER ROAD,WESTLAND,MI,48186,,19820,U,PH,4,10,10/01/2014,09/30/2015,396,,,560,4269,54861,161,58765,,7,7,246,161,,560,4269,54861,161,58765,,7,7,246,,,-7068,-7068,19789803,29383083,292798,49538836,38744398,,38744398,,,19789803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49172886,-49172886,,-49172886,,-49172886,1.278606,,,,
581869,264030,SIGNATURE PSYCH HOSPITAL,4801 WELDON SPRINGS PARKWAY,ST CHARLES,MO,63304,ST. CHARLES,28140,U,PH,4,4,01/01/2015,12/31/2015,81,,,1300,166,7259,24,8760,,180,32,1288,24,,1300,166,7259,24,8760,,180,32,1288,,,,,3264117,4140434,171141,5887026,12982028,1200168,14182196,,,,,,,-291041,,,2149484,-665097,,16934,,1244237,,,,1301871,367218,,,,1389433,,,,2633670,132047,48319,19740,,,120758,320864,,,,2583360,2583360,2904224,-270554,-270554,2633670,,,,,,,,,12982027,1200168,14182195,7504521,6677674,7404551,-726877,192154,-534723,,-534723,,,,,
581931,334064,SAGAMORE CHILDRENS PSYCH CTR,197 HALF HOLLOW ROAD,DIX HILLS,NY,11746-5861,,,NA,PH,4,10,04/01/2015,03/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581934,334065,WESTERN NY CHILDRENS PSYCH CTR,1010 EAST AND WEST ROAD,WEST SENECA,NY,14224-3602,,,NA,PH,4,10,04/01/2015,03/31/2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582230,171366,HARPER DISTRICT HOSPITAL,700 W. 13 STREET,HARPER,KS,67058-,HARPER,99917,R,CAH,1,11,01/01/2015,12/31/2015,74.99,,,896,74,3897,25,9125,,117,,149,25,,359,,423,25,9125,,117,,149,222814,213694,385017,385017,4258279,4681748,455249,7776855,1364958,6611278,7976236,,,,,,,325088,,,1872611,-889000,357666,11196,1861026,3742029,44440,30721,6505261,,1522058,4717802,,,4332719,147581,,147581,8222329,181956,481435,18025,206805,770869,308401,1967491,,2069763,,3221843,5291606,7259097,963232,963232,8222329,,,,,,,,,1573678,7946036,9519714,1266391,8253323,8940027,-686704,1251311,564607,,564607,0.975003,375204,579885,,
582417,262015,LANDMARK HOSPITAL OF CAPE GIRARDEAU,355 INDEPENDENCE STREET,CAPE GIRARDEAU,MO,63701,CAPE GIRARDEAU,16020,U,LTCH,2,5,01/01/2015,12/31/2015,95,,,6449,982,9682,30,10950,,246,42,356,30,,6449,982,9682,30,10950,,246,42,356,,,-27505,-27505,5151681,8155633,102803,12118668,36635961,,36635961,876155,,5151681,329966,,,398997,,,1341413,,17746,50319,4737755,6865299,,,,,,1510545,,,208671,,187255,187255,7261225,2098606,459632,,,,,2558238,,32323,,,32323,2590561,4670664,4670664,7261225,,,,,,,,,37705522,,37705522,22652963,15052559,13307314,1745245,82628,1827873,,1827873,0.330786,,,,
582673,393309,SHRINERS HOSPITAL FOR CHILDREN PHILA,3551 N. BROAD STREET,PHILADELPHIA,PA,19140,,,NA,CH,7,2,01/01/2015,12/31/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582686,171306,WICHITA COUNTY HEALTH CENTER,211 E EARL,LEOTI,KS,67861-,WICHITA,99917,R,CAH,1,9,01/01/2015,12/31/2015,57.36,,,519,861,4745,25,9125,,51,,69,40,,152,,200,25,9125,,51,,69,4186,77005,110217,118495,3405534,4279759,173055,7055312,2142549,2618454,4761003,,,,,,,422488,,,915008,-6322,154608,7228,100275,1858518,5950,186031,3941309,,1371410,1511592,,,1907246,,,,3765764,498714,331029,87692,279658,,562450,1759543,,121426,,,121426,1880969,1884795,1884795,3765764,,,,,,,,,2142549,3206125,5348674,-1393336,6742010,7685293,-943283,936468,-6815,,-6815,1.481896,337425,233284,,
582808,452031,CHI ST LUKES HEALTH MEM SPECLTY HOSP,1202 FRANK STREET,LUFKIN,TX,75902-,ANGELINA,99945,R,LTCH,2,2,01/01/2015,06/30/2015,46.65,,,2359,,3101,26,4706,,90,,113,26,,2359,,3101,26,4706,,90,,113,,,,,1362357,3178254,120371,4648849,26288811,,26288811,,,,,,,74915,,,5311133,-4184166,82051,2243,,1286176,,,,,,1198600,,,954720,,99,99,2240995,79102,255021,1098,,,,335221,,,,-30975053,-30975053,-30639832,32880827,32880827,2240995,,,,,,,,,26288810,,26288810,20298902,5989908,4540611,1449297,3289,1452586,,1452586,,,,,
582809,452093,HARBOR HOSPITAL OF SE TEXAS,860 SOUTH 8TH STREET,BEAUMONT,TX,77701,JEFFERSON,13140,U,LTCH,2,2,03/01/2015,05/29/2015,58.16,,,1144,,1235,30,2700,,49,,75,30,,1144,,1235,30,2700,,49,,75,,,,,730629,1546827,-207747,2090614,7847800,,7847800,,,,,,,609740,,,7468510,-6255014,84555,21970,-17826,1911935,,,12674,,,142857,,,24015,,750000,750000,2685950,1770329,,102639,359237,,14997,2247202,,,,97457,97457,2344659,341291,341291,2685950,,,,,,,,,7847800,,7847800,6116349,1731451,2277456,-546005,811,-545194,25956,-571150,,,,,
583013,174004,OSAWATOMIE STATE HOSPITAL,500 STATE HOSPITAL DRIVE,OSAWATOMIE,KS,66064,MIAMI,28140,U,PH,4,10,07/01/2015,12/21/2015,483.1,,,2371,769,24917,146,25258,,122,23,606,146,,2371,769,24917,146,25258,,122,23,606,,,,,7639048,8339498,372645,14857785,14776239,12798,14789037,,,,,,,,,,,,,,,,38270,1485510,35777755,,,2147576,,,14602419,,,,14602419,30540,,4431,,,,34971,,,,,,34971,14567448,14567448,14602419,,,,,,,,,14776240,12798,14789038,5304218,9484820,15978546,-6493726,6493726,,,,,,,,
583587,171356,ST. LUKE HOSPITAL,535 SOUTH FREEBORN,MARION,KS,66861-,MARION,99917,R,CAH,1,11,10/01/2014,09/30/2015,59.26,,,858,,897,10,3650,,65,,82,42,,170,,209,10,3650,,65,,82,28416,378017,275717,567658,4616350,5280914,337336,9366414,2861003,10006132,12867135,,,,,,,4740173,,,2139886,-789800,150034,77670,135000,6533842,28253,60601,8531856,,585780,3589770,,,6114811,678293,,678293,13326946,269440,441185,36584,166315,,498155,1411679,,5629014,,,5629014,7040693,6286253,6286253,13326946,,,,,,,,,2888062,10503120,13391182,4075248,9315934,9897264,-581330,1085118,503788,,503788,0.727933,121162,567502,,
583616,451321,HUNT REGIONAL COMMUNITY HOSPITAL,2700 STERLING HART DRIVE,COMMERCE,TX,75428-,HUNT,99945,U,CAH,1,11,10/01/2014,05/18/2015,48,,,414,,741,15,3450,,52,,96,15,,218,,323,15,3450,,52,,96,28975,973528,610495,1216272,1588129,3502073,114972,4889669,1525720,5636072,7161792,,,,,,,14726,,,1756170,-1675073,105894,4881,,1615798,,,,,,,,,,,,,1615798,39956,201301,,,,84764,-6887648,,,,,,-6887648,8503446,8503446,1615798,,,,,,,,,1525720,5636072,7161792,3379834,3781958,5090202,-1308244,546027,-762217,,-762217,0.682744,311927,1796944,5360,16962
583656,210065,HOLY CROSS GERMANTOWN HOSPITAL,19801 OBSERVATION DRIVE,GERMANTOWN,MD,20876,MONTGOMERY,43524,U,STH,1,1,10/01/2014,06/30/2015,507.08,,,4779,1989,11773,93,25389,,946,400,2600,93,,4345,1085,9678,78,21294,,946,400,2600,1426651,2034464,4159062,8041569,24938082,37184429,8231490,58161901,28820243,14485214,43305457,4757644,,24938082,,,,6344000,22210000,,15748000,,3078000,33000,,47413000,,,193164000,,,,,,193164000,,3745000,3745000,244322000,5459000,3671000,,,500000,,267132000,,,,765000,765000,267897000,-23575000,-23575000,244322000,,8221423,2403535,,318749,0.12,,,28818007,14589856,43407863,7248106,36159757,62122511,-25962754,809607,-25153147,176862,-25330009,1.343062,8797763,9441314,,
583660,494030,EASTERN STATE HOSPITAL IPT,4601 IRONBOUND ROAD,WILLIAMSBURG,VA,23188-2652,JAMES CITY,47260,U,PH,4,10,10/01/2014,06/30/2015,65,0.79,,409,,9995,40,10920,,29,,181,302,,409,,9995,40,10920,,29,,181,,,,,28143248,26752252,2016667,54772243,55604885,3122,55608007,,,,,,,1648216,,,9616562,-7229208,876979,5223356,,10135905,4834671,577188,108598888,,,4966101,,,83237121,,,,93373026,885610,3108462,,,,,4138855,,,,3186935,3186935,7325790,85855298,86047236,93373026,,,,,,,,,54611427,,54611427,41020007,13591420,75423523,-61832103,55725945,-6106158,,-6106158,,,,,
583774,171309,JEWELL COUNTY HOSPITAL,100 CRESTVUE,MANKATO,KS,66956,JEWELL,99917,R,CAH,1,9,01/01/2015,12/31/2015,57.15,,,348,,7318,24,8972,,27,,31,24,,70,,77,24,8972,,27,,31,15021,111578,157162,157162,2172218,2298498,17439,4247166,1577641,1620553,3198194,,,,,,,222309,,,929629,,31933,17300,133835,1335006,4760,103742,1428325,,359123,778126,,,621000,232616,,232616,2188622,180596,333848,14101,95282,,4644,628471,,218439,,,218439,846910,1341712,1341712,2188622,,,,,,,,,1578407,1696912,3275319,-580548,3855867,4470716,-614849,749304,134455,,134455,1.327989,398107,148509,,
583785,264012,CENTERPOINTE HOSPITAL,4801 WELDON SPRINGS PARKWAY,ST. CHARLES,MO,63304,ST. CHARLES,41180,U,PH,4,4,01/01/2015,12/31/2015,386,,,6720,3760,30302,104,37960,,573,326,4418,104,,6720,3760,30302,104,37960,,573,326,4418,,,,,20604832,28510505,666503,27806671,32378398,25873591,58251989,,,,,,,2353991,200144,,13771011,-4439243,466367,267793,159585,16649905,,,,1585067,,856101,3780238,,1654709,,,,18304614,1755034,310231,66607,1,,,3152108,,,,9850000,9850000,13002108,5302506,5302506,18304614,,,,,,,,,36582798,53210586,89793384,41792129,48001255,49115337,-1114082,900362,-213720,,-213720,,,,,
