"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
543457,154008,LARUE D CARTER MEMORIAL HOSPITAL,2601 COLD SPRING ROAD,INDIANPOLIS,IN,46222,,,NA,PH,4,6,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543458,154056,EVANSVILLE STATE HOSPITAL,3400 LINCOLN AVENUE,EVANSVILLE,IN,47714,,,NA,PH,4,3,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543852,424013,WILLIAM J MCCORD TREATMENT FACILITY,910 COOK ROAD,ORANGEBURG,SC,29118-2124,,,NA,PH,1,9,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546719,363308,SHRINERS HOSPITALS FOR CHILDREN,3229 BURNETT AVENUE,CINCINNATI,OH,45229-3018,,,NA,CH,7,5,01/01/2013,12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547155,424003,SOUTH CAROLINA DEPT OF MENTAL HEALTH,1800 COLONIAL DRIVE,COLUMBIA,SC,29203-6827,,,NA,PH,4,10,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547452,344025,BROUGHTON HOSPITAL,1000 SOUTH STERLING STREET,MORGANTON,NC,28655,BURKE,25860,U,PH,4,10,07/01/2013,06/30/2014,1290.5,,,5886,5961,93323,589,214985,,136,102,726,589,,5886,5961,93323,589,214985,,136,102,726,,,-424256,-424256,53500564,69444739,1153948,83863851,103325860,,103325860,20161822,,53500564,,,,,,,7549497,,633174,,,8202661,103499,,38459803,,,5937063,,,13331507,,,,21534168,,,,,,,,,,,,,,21534168,21534168,21534168,,,,,,,,,56238309,,56238309,,56238309,122945303,-66706994,66706995,1,,1,0.811644,,,,
547891,050547,SONOMA DEVELOPMENTAL CENTER,15000 ARNOLD DRIVE,ELDRIDGE,CA,95431,SONOMA COUNTY,42220,U,STH,1,10,07/01/2013,06/30/2014,16.6,,,845,712,1557,13,4745,,99,1,100,1388,,845,712,1557,13,4745,,99,1,100,,,,,83492999,65116638,2156861,157620300,150007511,826617,150834128,14980046,,83492999,,,,881462,,,1444344,-121284,,6302017,,18255329,53678,,56189500,,,8742419,,,64985597,,,,83240926,9291202,,,,,11459803,25096531,,,,5195000,5195000,30291531,-12043902,52949393,83240924,,112807,602136,1203629,,,,,149334127,1500000,150834127,,150834127,162293929,-11459802,,-11459802,,-11459802,1.044991,,,,
548241,521317,CALUMET MEDICAL CENTER  INC.,614 MEMORIAL DRIVE,CHILTON,WI,53014-,CALUMET,11540,R,CAH,1,2,10/01/2012,06/30/2013,141.25,,,518,12,1741,25,6825,,103,7,418,25,,319,9,928,25,6825,,103,7,418,332611,749581,772040,949716,6425584,9651896,647262,13988396,4721324,17048100,21769424,,,,,,,11116805,,,4871309,-1868937,,60156,,14206645,3200000,90000,3080650,,,2355006,,,8696451,5694773,1412318,7107091,30010187,914869,823273,,,,411781,2149923,,,,298424,298424,2448347,27561840,27561840,30010187,,,,,,,,,4717509,19957930,24675439,8239715,16435724,16827060,-391336,2280268,1888932,,1888932,0.642571,870553,1631305,,
548863,184013,GREEN RIVER VALLEY REG MENTAL HLTH,1000 INDUSTRIAL DRIVE,OWENSBORO,KY,42301,,,NA,PH,4,5,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548883,184006,NORTHKEY COMMUNITY CARE - INTENSIVE,502 FARRELL DRIVE,COVINGTON,KY,41011,,,NA,PH,4,4,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548884,493303,CHILDRENS HOSPITAL,2924 BROOK ROAD,RICHMOND,VA,23220,,,NA,CH,7,2,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549014,493302,CHILDRENS HOSPITAL,2924 BROOK ROAD,RICHMOND,VA,23220,,,NA,CH,7,2,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549044,344001,DORTHEA DIX HOSPITAL,205A W E STREET,BUTNER,NC,27509,,,NA,PH,2,10,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549115,431309,COMMUNITY MEMORIAL HOSPITAL,809 JACKSON ST,BURKE,SD,57523-,GREGORY,99943,R,CAH,1,2,01/01/2013,12/31/2013,36.19,,,1222,369,1651,16,5840,,126,2,144,16,,439,4,459,16,5840,,126,2,144,26692,81860,91746,91746,1943463,2221278,118988,3822732,1908966,2901353,4810319,,,,,,,2083797,,130000,521101,,74948,24041,,2833887,7000,68013,1455894,,74317,1242775,,137803,512423,210253,,210253,3556563,100796,224882,70005,,,26398,432081,,219259,,,219259,651340,2905223,2905223,3556563,,,,,,,,,1906131,3051016,4957147,982478,3974669,4164741,-190072,532050,341978,,341978,0.794694,299396,353362,,
549178,042004,ADVANCE CARE HOSPITAL,300 WERNER STREET,HOT SPRINGS,AR,71913-,GARLAND,26300,U,LTCH,2,1,10/01/2012,12/31/2012,40.21,,,660,,1067,27,2484,,34,,48,27,,660,,1067,27,2484,,34,,48,,,,,559912,922154,13845,1425433,3721451,,3721451,,,,,,,359001,,,3326067,-2200820,86446,5500,,1659226,,,,25441,54003,805442,,,214476,,4125,4125,1877827,235878,221909,59727,,,1098395,1615909,,,,37113,37113,1653022,224805,224805,1877827,,,,,,,,,3721451,,3721451,2391291,1330160,1482066,-151906,38009,-113897,,-113897,,,,,
549214,503301,MARY BRIDGE CHILDRENS HOSP & HLT CT,311 SOUTH L STREET,TACOMA,WA,98415-0299,,,NA,CH,1,2,01/01/2013,12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549245,351307,ST ANDREWS HEALTH CENTER,316 OHMER ST,BOTTINEAU,ND,58318-,BOTTINEAU,99935,R,CAH,1,1,10/01/2012,09/30/2013,72.01,,,1240,4,6817,25,9125,,114,1,135,25,,354,4,409,25,9125,,114,1,135,79991,348126,352639,352639,2877948,4123803,285436,6433037,2535406,5678507,8213913,,,,,,,166816,,,1849265,-579000,220112,58004,,1936802,118981,111561,6071467,,,2363988,,,2575716,1530887,653874,2184761,6697279,766081,371512,26538,203201,,3500,1370832,785896,,,85119,871015,2241847,4455432,4455432,6697279,,,,,,,,,2535406,5849355,8384761,2041524,6343237,7001751,-658514,896607,238093,57436,180657,0.783188,873663,1084599,,
549282,161324,GRAPE COMMUNITY HOSPITAL - HAMBURG,275 HWY NORTH,HAMBURG,IA,51640-,FREMONT,16999,R,CAH,1,2,10/01/2012,09/30/2013,89.73,,,1210,37,2284,25,9125,,127,2,157,25,,372,21,456,25,9125,,127,2,157,142282,319059,334055,402996,4304618,5425860,298806,9076577,4782313,10318719,15101032,,,,,,,527596,85697,,1268128,-247832,224644,14095,,1886510,98000,192229,829390,1393173,1458898,4410358,,405476,3207285,439364,,439364,5533159,477928,395508,,89436,16530,240924,1220326,,907709,,,907709,2128035,3405124,3405124,5533159,,,,,,,,,4779659,10549281,15328940,5587515,9741425,10049537,-308112,958873,650761,,650761,0.601057,273789,570212,,
549299,464011,COPPER HILLS YOUTH CENTER,5899 WEST RIVENDELL DR,WEST JORDAN,UT,84088,,,NA,PH,4,2,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549334,444022,TEN BROECK TENNESSEE,1 MEDICAL CENTER BLVD 5 WEST,COOKEVILLE,TN,38501,,,NA,PH,4,4,11/20/2012,12/31/2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549381,171349,CLOUD COUNTY HEALTH CENTER,1100 HIGHLAND DRIVE,CONCORDIA,KS,66901-,CLOUD,99917,R,CAH,1,2,10/01/2012,09/30/2013,126.91,,,2694,16,3216,22,8030,,361,7,499,22,,1571,14,1982,22,8030,,361,7,499,133254,748346,469068,879375,7133417,7254362,626845,12932484,7126629,16731101,23857730,,,,,,,411082,,,3357334,-1216611,271523,200902,438497,3472993,22500,169516,2944282,,2687160,5299449,,,1528779,,719767,719767,5721539,190396,908172,,577923,,137652,1814143,409894,,,,409894,2224037,3497502,3497502,5721539,,,,,,,,,7130025,17186013,24316038,10101760,14214278,15218296,-1004018,264283,-739735,,-739735,0.542067,258157,1233176,,
549481,104057,SPRINGBROOK HOSPITAL,7007 GROVE ROAD,BROOKSVILLE,FL,34609,HERNANDO,45300,U,PH,4,4,10/01/2012,09/30/2013,152.66,,,15170,,21488,66,24090,,1028,,2705,66,,15170,,21488,66,24090,,1028,,2705,,,-150642,-150642,5048344,11032619,20372,9095661,25785595,3992340,29777935,,,5048344,,,,255585,,,1946263,,,30896,734721,2967465,,,,,,322143,,,161715,,928245,928245,4057425,821616,413289,,25000,,660572,1920477,,,,163150,163150,2083627,1973798,1973798,4057425,,,,,,,,,30122795,3992340,34115135,16497816,17617319,18152937,-535618,25439,-510179,,-510179,0.30545,,,,
549482,104073,EMERALD COAST BEHAVIORAL HOSPITAL,1900 HARRISON AVENUE,PANAMA CITY,FL,32405,BAY,37460,U,PH,4,4,11/01/2012,10/31/2013,139.02,,,6722,,23709,86,31390,,523,,2548,86,,6722,,23709,86,31390,,523,,2548,,,,,6397143,6880134,383755,10462195,28431600,1724915,30156515,,,,,,,-75139,,,3707238,-2054531,42245,28197,,2050470,2470000,,,4831494,,454586,,,6778547,117520,1154324,1271844,10100861,282824,290587,308862,,,92532,974805,,,,6835902,6835902,7810707,2290154,2290154,10100861,,,,,,,,,31121900,1724915,32846815,17526651,15320164,13277277,2042887,25692,2068579,,2068579,,,,,
549499,351326,FIRST CARE HEALTH CENTER,115 VIVIAN STREET,PARK RIVER,ND,58278-,WALSH,99935,R,CAH,1,1,01/01/2013,12/31/2013,57.67,,,1699,29,2069,14,5110,,157,5,196,14,,548,8,638,14,5110,,157,5,196,33530,45229,69097,253775,3199736,5650588,727002,8538847,2410793,8447663,10858456,,,,,,,3554985,,,1071379,106389,360231,174519,,5267503,6500,285314,7577561,,370840,2752993,,118786,5281053,1611896,77852,1689748,12238304,284824,544098,28229,344880,59425,115200,1376656,5980602,,,,5980602,7357258,4881046,4881046,12238304,,,,,,,,,2420335,8673495,11093830,2516855,8576975,8850324,-273349,240583,-32766,,-32766,0.786378,137764,410034,,
549558,292004,TAHOE PACIFIC HOSPITAL  INC.,10101 DOUBLE R BLVD.,RENO,NV,89521-5931,WASHOE,39900,U,LTCH,2,4,05/31/2013,08/31/2013,116.37,,,2965,,3576,60,5580,,107,,136,60,,2965,,3576,60,5580,,107,,136,,,,,2512767,3098187,40064,5313293,31277038,10725,31287763,,,,,,,1000,,,5023504,,212600,129500,,1769181,,,,,,975417,,,907615,,56478,56478,2733274,406907,622771,,,,995,1030673,1702601,,,,1702601,2733274,,,2733274,,,,,,,,,31277038,10725,31287763,23658532,7629231,5610954,2018277,-315673,1702604,3,1702601,,,,,
549671,431317,LANDMANN-JUNGMAN MEMORIAL HOSPITAL,600 BILLARDS STREET,SCOTLAND,SD,57059-,BON HOMME,99943,R,CAH,1,2,10/01/2012,09/30/2013,31.21,,,395,6,463,25,9125,,41,2,65,25,,144,6,191,25,9125,,41,2,65,3237,50563,44214,46606,1535132,2168627,252343,2454874,802896,2226281,3029177,,,,,,,380910,,,563685,,146080,18523,,1139197,36163,84166,4448361,,523075,1479052,,,2548650,583978,39722,623700,4311547,450557,160084,8191,107708,,126210,852750,,1829281,,,1829281,2682031,1629516,1629516,4311547,,,,,,,,,958852,2464341,3423193,567100,2856093,3754322,-898229,933255,35026,,35026,0.81041,66014,84409,,
549863,054149,WILLOW ROCK CENTER,22050 FAIRMONT DRIVE,SAN LEANDRO,CA,94578,,,NA,PH,4,2,07/01/2013,06/30/2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550189,101311,MADISON CTY MEMORIAL HOSPITAL,301  N  E  MARION  STREET,MADISON,FL,32340,MADISON,99910,R,CAH,1,11,10/01/2012,09/30/2013,99.75,,,3894,69,5061,25,9125,,228,15,356,25,,826,69,1263,25,9125,,228,15,356,128156,14539134,5374314,5475244,4108845,4597496,130381,7254219,8339137,11442113,19781250,,,,,,,252243,,,1476101,,39161,,,1884583,440000,13960,495000,542994,,3308331,8706634,,10307832,,15428069,15428069,27620484,1992337,,123605,1985309,,301882,4403133,,22630027,,91389,22721416,27124549,495935,495935,27620484,,,,,,,,,8440950,12582433,21023383,14928187,6095196,8706341,-2611145,2523818,-87327,16483,-103810,0.366722,384925,1330979,,
550225,101305,GEORGE E WEEMS MEMORIAL HOSP,135 AVENUE G,APALACHICOLA,FL,32320,FRANKLIN,99910,R,CAH,1,9,10/01/2012,09/30/2013,89.35,,,583,100,930,25,9125,,148,33,257,25,,408,100,699,25,9125,,148,33,257,715087,307691,859867,859867,3524002,4108865,241924,5680771,2351158,9721817,12072975,658246,,3524002,,,,397574,,,2983481,-2360245,,75826,,1326257,13400,,1594815,,59340,1799027,,,2112113,,342094,342094,3780464,301318,218206,14469,120970,,,654963,,181680,,,181680,836643,2943821,2943821,3780464,,,,,,,,,2351158,12255420,14606578,9579811,5026767,7632867,-2606100,2434475,-171625,,-171625,0.470536,574218,1681401,,
550228,101309,HENDRY REGIONAL MEDICAL CENTER,524  SAGAMORE  AVENUE,CLEWISTON,FL,33440,HENDRY,99910,R,CAH,1,11,10/01/2012,09/30/2013,189.82,,,1080,356,2410,25,9125,,349,125,830,25,,950,324,2170,22,8030,,349,125,830,1339597,8574141,4313720,5787488,11979255,16260778,1803997,21808293,8655890,49761727,58417617,,,,,,,168917,,,2226214,,211325,405981,26747,3272077,1012963,167215,20176742,,2331426,10564007,,2966137,19749229,,677764,677764,23699070,758075,2085907,,3161495,,996793,7002270,,12744204,,,12744204,19746474,3952596,3952596,23699070,,,,,,,,,8644972,53358666,62003638,44279848,17723790,28240033,-10516243,7882506,-2633737,1746,-2635483,0.373317,3137239,14059167,,
550324,351331,TOWNER COUNTY MEDICAL CENTER,HWY 281 NORTH,CANDO,ND,58324-0688,TOWNER,99935,R,CAH,1,2,07/01/2013,06/30/2014,67.4,,,690,2,792,20,7300,,119,3,154,58,,279,2,346,20,7300,,119,3,154,23369,321748,276090,351337,4729045,5226792,230952,8329353,4116112,6488263,10604375,,,,,,,73505,17937,,1764356,,112546,44852,,2139896,,,4233620,,,,,,4233620,,683793,683793,7057309,1701085,446008,46500,1393545,145307,101443,3833888,,,,4707239,4707239,8541127,-1483818,-1483818,7057309,,,,,,,,,3800200,8575184,12375384,2890097,9485287,9955837,-470550,672103,201553,250000,-48447,0.785464,99169,222055,,
550439,154051,WELLSTONE,2700 VISSING PARK ROAD,JEFFERSONVILLE,IN,47130,CLARK,31140,U,PH,4,4,01/01/2013,12/31/2013,173.94,,7,11006,1487,24765,88,32120,1,827,135,3033,88,7,11006,1487,24765,88,32120,1,827,135,3033,,,,,7920876,6463156,443402,12687300,33981876,2471475,36453351,,,,,,,-60968,3583024,,,,156353,53512,,3731921,1800000,,7534561,,,1057036,,,9105530,,18667215,18667215,31504666,153160,1952222,,13670000,,4648986,22919429,,,,,,22919429,8585237,8585237,31504666,,,,,,,,,33981126,2471475,36452601,18527921,17924680,15403994,2520686,54428,2575114,,2575114,,,,,
550487,400131,CARRIBEAN MEDICAL CENTER,151 AVE OSVALDO MOLINA,FAJARDO,PR,00738,,,NA,STH,1,4,01/01/2013,12/31/2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550529,171358,LINDSBORG COMMUNITY HOSPITAL,605 WEST LINCOLN,LINDSBORG,KS,64756-,MCPHERSON,99917,R,CAH,1,2,10/01/2012,09/30/2013,76.47,,,888,,1068,23,8395,,112,,185,23,,355,,421,23,8395,,112,,185,89447,294407,308180,466393,3655534,4081481,58951,7311502,2212523,7449896,9662419,,,,,,,970117,296172,,1091518,,119626,57461,,2534894,10442,257256,2346831,,,4159216,,,2056337,,,,4591231,-1658,179742,,,,-36943,3373402,,599166,,,599166,3972568,618663,618663,4591231,,,,,,,,,2171595,9148440,11320035,4990871,6329164,7737015,-1407851,245682,-1162169,,-1162169,0.756695,41477,263897,,
550545,444020,COMMUNITY BEHAVIORAL HEALTH,135 N PAULINE STREET,MEMPHIS,TN,38105,MEMPHIS,32820,U,PH,4,4,01/01/2013,05/31/2013,32.7,,,276,,2821,50,7550,,27,,337,50,,276,,2821,50,7550,,27,,337,,,-15703,-15703,703737,997361,,1518440,3714087,,3714087,,,,,,,1417894,,,365897,,,,,1783791,,,296012,,,153158,,,,,,,1783791,169154,131997,,,,-1,-4191882,,,,,,-4191882,5975673,5975673,1783791,,,,,,,,,3714087,,3714087,2116612,1597475,1701098,-103623,1866,-101757,-2,-101755,0.408833,,,,
550644,524038,BELLIN PSYCHIATRIC CENTER  INC.,BELLIN PSYCHIATRIC CENTER  INC.,GREEN BAY,WI,54305-3725,BROWN,24580,U,PH,4,1,10/01/2012,09/30/2013,143.24,,,682,778,6860,80,29200,,132,195,1697,80,,682,778,6860,80,29200,,132,195,1697,,,,,10782115,6560380,323132,14067596,16878811,15179287,32058098,,,,,,,2467781,,,3696889,-2441276,,,33930,3757324,2500165,285740,3060095,,1512183,1297509,,,5949535,9576387,53383,9629770,19336629,1660599,982516,18801,249459,,231184,3142559,3396906,,,,3396906,6539465,12797164,12797164,19336629,,,,,,,,,16878811,14654541,31533352,16611079,14922273,17342495,-2420222,966610,-1453612,,-1453612,,,,,
550715,034025,WINDHAVEN PSYCHIATRIC HOSPITAL,3347 N. WINDSONG DR.,PRESCOTT VALLEY,AZ,86314,YAVAPAI,39140,R,PH,4,2,07/01/2013,06/30/2014,252,,,769,,5672,16,5840,,123,,805,16,,769,,5672,16,5840,,123,,805,,,,,13705109,15147835,778546,27156127,3856122,24526948,28383070,,,,,,,5400366,,,2018449,,263220,550384,,8232419,1263116,,12914279,,,3876838,,,10702038,,846434,846434,19780891,1588721,1672335,,353560,68173,,3682789,,,,7695079,7695079,11377868,8403023,8403023,19780891,,,,,,,,,3856122,24526948,28383070,,28383070,28852944,-469874,1674002,1204128,,1204128,,,,,
550724,351321,WISHEK COMMUNITY HOSPITAL,1007 4TH AVENUE SOUTH,WISHEK,ND,58495,MCINTOSH,99935,R,CAH,1,2,01/01/2013,12/31/2013,51.64,,,1011,4,1175,24,8760,,167,2,252,24,,626,4,714,24,8760,,167,2,252,50751,87594,90539,129323,2649794,4027121,191122,6412863,2139373,7115635,9255008,,,,,,,14753,822058,,1566489,-547256,55232,95830,,2201162,12708,57267,2120168,,477293,1782738,,,1201273,26827,92346,119173,3521608,563726,181600,59062,,,,804388,,744186,,63819,808005,1612393,1909215,1909215,3521608,,,,,,,,,2139373,7115635,9255008,3057093,6197915,6676915,-479000,334040,-144960,-4,-144956,0.692907,152343,275834,,
550808,040051,DREW MEMORIAL HOSPITAL INC,778 SCROGIN DRIVE,MONTICELLO,AR,71655-,DREW,99904,U,STH,1,2,10/01/2012,03/31/2013,226.71,,364,2078,657,4356,49,8918,171,472,285,1273,49,125,1658,633,3468,44,8008,171,472,285,1273,423316,1064669,843213,1079833,5549088,7531330,1180591,11929274,8450604,20331011,28781615,746485,,5549088,565901,,,4389897,,,5430457,,755610,113972,,12048652,,,,,,20415829,,,20415829,,3433674,3433674,35898155,545077,1375086,,433797,,,2353960,,13404864,,,13404864,15758824,20139331,20139331,35898155,1972020,,,,236642,0.12,,,8335932,21973009,30308941,16999333,13309608,13080418,229190,1404118,1633308,7,1633301,0.414475,1463115,4100934,,
550816,491304,CARILION STONEWALL JACKSON HOSPITAL,1 HEALTH CIRCLE,LEXINGTON,VA,24450,ROCKBRIDGE,99949,R,CAH,1,2,10/01/2012,09/30/2013,189.65,,,3401,107,4756,25,9125,,821,24,1259,25,,3136,107,4426,25,9125,,821,24,1259,899698,2855458,1674861,2121913,9920505,18039249,2572194,23800151,19597365,58474636,78072001,,,,,,,305152,,,8962457,-6363469,299143,156454,,3359737,430816,1098252,25631817,,1800867,17129944,,,15582215,23024091,6274757,29298848,48240800,838371,819072,254306,1,,2706050,7281740,,-1105675,,25388555,24282880,31564620,16676180,16676180,48240800,,,,,,,,,19652365,58633102,78285467,49426336,28859131,27959754,899377,3186861,4086238,,4086238,0.304849,1463828,5678169,,
550833,171357,CAH ACQUISITION COMPANY # 5  LLC,701 SOUTH MAIN STREET,HILLSBORO,KS,67063,MARION,99917,R,CAH,1,4,10/01/2012,09/30/2013,31.64,,,861,1,925,15,5475,,115,1,139,15,,375,1,415,15,5475,,115,1,139,4439,200028,132233,287090,1711317,3346768,134309,4751771,1890440,5009768,6900208,,,,,,,33213,,,869041,-257997,205741,76008,56021,982027,16800,,864067,,,1989734,,,811420,,,,1793447,877150,172131,6431,,,-1329957,-274245,,,,1158352,1158352,884107,909340,909340,1793447,,,,,,,,,1863151,5240104,7103255,2264292,4838963,5058085,-219122,783619,564497,200028,364469,0.688642,112310,387962,,
550951,451366,COCHRAN MEMORIAL HOSPITAL,301 EAST GRANT,MORTON,TX,79346-,COCHRAN,99945,R,CAH,1,11,10/01/2012,09/30/2013,36.04,,,39,,61,18,6570,,16,,35,18,,39,,61,18,6570,,16,,35,126387,54556,332628,1653067,1781577,2070551,42444,3656967,73049,879419,952468,,,,,,,867236,2263199,,397062,-253978,77484,35577,3901,3910466,,,610603,,1881279,,,,395794,,,,4306260,-8464,291115,,,,3928,286579,,,,,,286579,4019681,4019681,4306260,,,,,,,,,74043,878425,952468,-685673,1638141,3852128,-2213987,2660496,446509,15,446494,3.839464,124584,441696,,1718
550980,234026,KALAMAZOO PSYCHIATRIC HOSPITAL,1312 OAKLAND DRIVE,KALAMAZOO,MI,49008,KALAMAZOO,28020,U,PH,4,10,10/01/2012,09/30/2013,490,,,4896,6048,59178,203,74095,,95,24,431,203,,4896,6048,59178,203,74095,,95,24,431,,,-1001357,-1001357,23842774,31771372,72735,57607906,40924245,,40924245,,,23842774,,,,5750,,,,,,,,5750,,1001972,,978880,552663,858790,,,2677987,,,,2683737,311203,,,,,83244,394447,,,,,,394447,2289290,2289290,2683737,,,,,,,,,,,,,,55614146,-55614146,55614146,,,,1.407672,,,,
551069,364049,DUBLIN SPRINGS,7625 HOSPITAL DRIVE,DUBLIN,OH,43016,FRANKLIN,18140,U,PH,4,4,10/23/2012,12/31/2012,97.96,,,205,,1514,48,3360,,28,,220,48,,205,,1514,48,3360,,28,,220,,,,,1309762,1257174,51996,2558847,3589100,1163110,4752210,,,,,,,564,,,1178134,,,209775,,1388473,,,,,1175617,203625,,,1317804,,,,2706277,,113229,127222,,,4197397,4437848,,,,,,4437848,-1731571,-1731571,2706277,,,,,,,,,4933450,1163110,6096560,3902893,2193667,3895216,-1701549,1067,-1700482,,-1700482,,,,,
